Results	Entity	Line	Column	CheckID	Check Name
      Violation: VisitUsingDirectiveDecl defined but not called.	VisitUsingDirectiveDecl	120	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitClassTemplateDecl defined but not called.	VisitClassTemplateDecl	124	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitClassTemplateSpecializationDecl defined but not called.	VisitClassTemplateSpecializationDecl	129	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitFunctionTemplateDecl defined but not called.	VisitFunctionTemplateDecl	135	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitTypeAliasTemplateDecl defined but not called.	VisitTypeAliasTemplateDecl	140	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: VisitImportDecl defined but not called.	VisitImportDecl	145	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: handleDeclOccurence defined but not called.	handleDeclOccurence	157	26	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: handleModuleOccurence defined but not called.	handleModuleOccurence	223	26	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: finish defined but not called.	finish	232	26	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: setPreprocessor defined but not called.	setPreprocessor	416	26	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: handleDiagnosticSet defined but not called.	handleDiagnosticSet	535	26	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: handleMSProperty defined but not called.	handleMSProperty	636	26	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: handleReference defined but not called.	handleReference	891	26	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: toCStr defined but not called.	toCStr	396	26	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: IBOutletCollectionInfo defined but not called.	IBOutletCollectionInfo	265	24	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: AttrListInfo defined but not called.	AttrListInfo	279	14	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: create defined but not called.	create	332	14	MISRA08_0-1-10	0-1-10 All defined functions called
      Unused Parameter D in Non Virtual Functions	D	49	49	MISRA08_0-1-11	0-1-11 A There shall be no unused parameters (named or unnamed) in non-virtual functions
      Unused Parameter D in Non Virtual Functions	D	116	39	MISRA08_0-1-11	0-1-11 A There shall be no unused parameters (named or unnamed) in non-virtual functions
      Unused Parameter D in Non Virtual Functions	D	120	57	MISRA08_0-1-11	0-1-11 A There shall be no unused parameters (named or unnamed) in non-virtual functions
      Unused Parameter Relations in Non Virtual Functions	Relations	158	65	MISRA08_0-1-11	0-1-11 A There shall be no unused parameters (named or unnamed) in non-virtual functions
      Unused Parameter Mod in Non Virtual Functions	Mod	224	62	MISRA08_0-1-11	0-1-11 A There shall be no unused parameters (named or unnamed) in non-virtual functions
      Unused Parameter Loc in Non Virtual Functions	Loc	226	63	MISRA08_0-1-11	0-1-11 A There shall be no unused parameters (named or unnamed) in non-virtual functions
      Unused Parameter isImport in Non Virtual Functions	isImport	463	42	MISRA08_0-1-11	0-1-11 A There shall be no unused parameters (named or unnamed) in non-virtual functions
      Unused Parameter isAngled in Non Virtual Functions	isAngled	463	57	MISRA08_0-1-11	0-1-11 A There shall be no unused parameters (named or unnamed) in non-virtual functions
      Unused Parameter isModuleImport in Non Virtual Functions	isModuleImport	464	42	MISRA08_0-1-11	0-1-11 A There shall be no unused parameters (named or unnamed) in non-virtual functions
      Unused Parameter Cursor in Non Virtual Functions	Cursor	906	47	MISRA08_0-1-11	0-1-11 A There shall be no unused parameters (named or unnamed) in non-virtual functions
      Unused Parameter E in Non Virtual Functions	E	909	50	MISRA08_0-1-11	0-1-11 A There shall be no unused parameters (named or unnamed) in non-virtual functions
      Unused Parameter Kind in Non Virtual Functions	Kind	910	57	MISRA08_0-1-11	0-1-11 A There shall be no unused parameters (named or unnamed) in non-virtual functions
      Unused Parameter Role in Non Virtual Functions	Role	911	51	MISRA08_0-1-11	0-1-11 A There shall be no unused parameters (named or unnamed) in non-virtual functions
      Unused Parameter SA in Non Virtual Functions	SA	1159	50	MISRA08_0-1-11	0-1-11 A There shall be no unused parameters (named or unnamed) in non-virtual functions
      Unused Parameter D in Non Virtual Functions	D	338	77	MISRA08_0-1-11	0-1-11 A There shall be no unused parameters (named or unnamed) in non-virtual functions
      Unused Variable	SA	468	15	MISRA08_0-1-3	0-1-3 A project shall not contain unused variables
      Unused Variable	SymInfo	1168	13	MISRA08_0-1-3	0-1-3 A project shall not contain unused variables
      Unused Variable	II	1182	22	MISRA08_0-1-3	0-1-3 A project shall not contain unused variables
      Discarded Return Values	VisitFunctionDecl	35	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitVarDecl	40	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitFieldDecl	45	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitEnumConstantDecl	54	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitTypedefNameDecl	59	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitTagDecl	64	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitObjCInterfaceDecl	69	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitObjCProtocolDecl	74	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitObjCImplementationDecl	79	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitObjCCategoryDecl	84	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitObjCCategoryImplDecl	89	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitObjCMethodDecl	95	19	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitObjCMethodDecl	97	19	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitObjCPropertyDecl	102	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitObjCPropertyImplDecl	107	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitNamespaceDecl	112	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitClassTemplateDecl	125	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitClassTemplateSpecializationDecl	131	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitFunctionTemplateDecl	136	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	VisitTypeAliasTemplateDecl	141	17	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	handleDeclOccurence	205	4	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	ObjCProtocolListInfo	254	13	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	handleDecl	562	4	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	handleObjCInterface	692	6	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	handleObjCCategory	760	4	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	handleObjCCategoryImpl	792	4	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Discarded Return Values	handleCXXRecordDecl	1015	10	MISRA08_0-1-7	0-1-7 The value returned by a function having a non-void return type that is not an overloaded operator shall always be used
      Violation: File contains invalid dynamic memory statement.		335	9	MISRA08_18-4-1	18-4-1 Dynamic heap memory allocation shall not be used.
      Identifier is typographically ambiguous to DataConsumer	dataConsumer	30	43	MISRA08_2-10-1	2-10-1 Different identifiers shall be typographically unambiguous
