Results,Entity,CheckID,Line,Column
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","207","50"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","215","51"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","223","60"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","232","56"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","240","56"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","249","59"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","257","58"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","265","63"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","273","59"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","281","65"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","290","70"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","308","59"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","316","67"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","324","55"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","332","55"
            "Unmodified value Depth not const qualified","Depth","MISRA08_7-1-1","332","69"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","340","58"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","349","53"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","361","52"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","366","20"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","376","47"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","381","20"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","391","46"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","396","20"
          "<a id=""438"">CXComment.h</a>","","","",""
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","31","58"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","38","60"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","43","46"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","51","50"
            "Unmodified value CXC not const qualified","CXC","MISRA08_7-1-1","55","66"
          "<a id=""439"">CXCompilationDatabase.cpp</a>","","","",""
            "Unmodified value ErrorCode not const qualified","ErrorCode","MISRA08_7-1-1","12","69"
            "Unmodified value CDb not const qualified","CDb","MISRA08_7-1-1","32","56"
            "Unmodified value CDb not const qualified","CDb","MISRA08_7-1-1","46","67"
            "Unmodified value db not const qualified","db","MISRA08_7-1-1","49","27"
            "Unmodified value CCmd not const qualified","CCmd","MISRA08_7-1-1","50","32"
            "Unmodified value CDb not const qualified","CDb","MISRA08_7-1-1","59","70"
            "Unmodified value db not const qualified","db","MISRA08_7-1-1","60","27"
            "Unmodified value CCmd not const qualified","CCmd","MISRA08_7-1-1","61","32"
            "Unmodified value Cmds not const qualified","Cmds","MISRA08_7-1-1","70","48"
            "Unmodified value Cmds not const qualified","Cmds","MISRA08_7-1-1","76","48"
            "Unmodified value ACC not const qualified","ACC","MISRA08_7-1-1","81","30"
            "Unmodified value Cmds not const qualified","Cmds","MISRA08_7-1-1","88","51"
            "Unmodified value I not const qualified","I","MISRA08_7-1-1","88","66"
            "Unmodified value ACC not const qualified","ACC","MISRA08_7-1-1","93","30"
            "Unmodified value CCmd not const qualified","CCmd","MISRA08_7-1-1","103","51"
            "Unmodified value CCmd not const qualified","CCmd","MISRA08_7-1-1","113","50"
            "Unmodified value CCmd not const qualified","CCmd","MISRA08_7-1-1","123","49"
            "Unmodified value CCmd not const qualified","CCmd","MISRA08_7-1-1","132","45"
            "Unmodified value CCmd not const qualified","CCmd","MISRA08_7-1-1","146","58"
            "Unmodified value CCmd not const qualified","CCmd","MISRA08_7-1-1","154","58"
            "Unmodified value I not const qualified","I","MISRA08_7-1-1","154","73"
            "Unmodified value CCmd not const qualified","CCmd","MISRA08_7-1-1","162","61"
            "Unmodified value I not const qualified","I","MISRA08_7-1-1","162","76"
          "<a id=""440"">CXCursor.cpp</a>","","","",""
            "Unmodified value K not const qualified","K","MISRA08_7-1-1","34","52"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","34","73"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","36","11"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","91","50"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","93","11"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","97","65"
            "Unmodified value RegionOfInterest not const qualified","RegionOfInterest","MISRA08_7-1-1","98","44"
            "Unmodified value FirstInDeclGroup not const qualified","FirstInDeclGroup","MISRA08_7-1-1","99","37"
            "Unmodified value K not const qualified","K","MISRA08_7-1-1","102","15"
            "Unmodified value I not const qualified","I","MISRA08_7-1-1","112","48"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","117","13"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","122","11"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","127","50"
            "Unmodified value RegionOfInterest not const qualified","RegionOfInterest","MISRA08_7-1-1","128","44"
            "Unmodified value I not const qualified","I","MISRA08_7-1-1","565","48"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","570","13"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","720","11"
            "Unmodified value Super not const qualified","Super","MISRA08_7-1-1","724","66"
            "Unmodified value Loc not const qualified","Loc","MISRA08_7-1-1","725","62"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","726","65"
            "Unmodified value RawLoc not const qualified","RawLoc","MISRA08_7-1-1","728","8"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","729","11"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","734","46"
            "Unmodified value Loc not const qualified","Loc","MISRA08_7-1-1","741","60"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","742","63"
            "Unmodified value RawLoc not const qualified","RawLoc","MISRA08_7-1-1","744","8"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","745","11"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","750","44"
            "Unmodified value Loc not const qualified","Loc","MISRA08_7-1-1","757","57"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","758","60"
            "Unmodified value RawLoc not const qualified","RawLoc","MISRA08_7-1-1","763","8"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","764","11"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","769","41"
            "Unmodified value Loc not const qualified","Loc","MISRA08_7-1-1","775","74"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","776","55"
            "Unmodified value RawLoc not const qualified","RawLoc","MISRA08_7-1-1","778","8"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","779","11"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","784","36"
            "Unmodified value Loc not const qualified","Loc","MISRA08_7-1-1","791","56"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","792","59"
            "Unmodified value RawLoc not const qualified","RawLoc","MISRA08_7-1-1","794","8"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","795","11"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","800","40"
            "Unmodified value Loc not const qualified","Loc","MISRA08_7-1-1","807","57"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","808","60"
            "Unmodified value RawLoc not const qualified","RawLoc","MISRA08_7-1-1","812","8"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","813","11"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","818","41"
            "Unmodified value Loc not const qualified","Loc","MISRA08_7-1-1","824","76"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","825","59"
            "Unmodified value RawLoc not const qualified","RawLoc","MISRA08_7-1-1","828","8"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","829","11"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","834","40"
            "Unmodified value Loc not const qualified","Loc","MISRA08_7-1-1","840","78"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","841","57"
            "Unmodified value RawLoc not const qualified","RawLoc","MISRA08_7-1-1","844","8"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","845","11"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","850","38"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","857","64"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","858","11"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","862","69"
            "Unmodified value Range not const qualified","Range","MISRA08_7-1-1","867","64"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","868","70"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","869","11"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","877","63"
            "Unmodified value Range not const qualified","Range","MISRA08_7-1-1","879","14"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","881","11"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","886","63"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","887","11"
            "Unmodified value C not const qualified","C","MISRA08_7-1-1","891","73"
            "Unmodified value MI not const qualified","MI","MISRA08_7-1-1","896","60"
            "Unmodified value TU not const qualified","TU","MISRA08_7-1-1","897","62"
